model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,precision_at_k,20.0,0.02534722222222222,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,recall_at_k,20.0,0.08351053547973096,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,coverage,20.0,0.21523809523809523,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,mean_popularity,20.0,172.50005787037037,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,popularity_percentile,20.0,0.9048948626994212,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,gini,20.0,0.9524312904174015,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,rmse,,0.9673814310649169,943,9988,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,mae,,0.7644542796392748,943,9988,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,precision_at_k,5.0,0.03495370370370371,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,recall_at_k,5.0,0.0256776159001404,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,coverage,5.0,0.10158730158730159,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,mean_popularity,5.0,197.49675925925925,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,popularity_percentile,5.0,0.9293524107016801,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,gini,5.0,0.9805896531452087,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,precision_at_k,10.0,0.030324074074074076,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,recall_at_k,10.0,0.04989726113087007,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,coverage,10.0,0.14984126984126983,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,mean_popularity,10.0,186.09849537037036,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,popularity_percentile,10.0,0.9194155460256953,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,gini,10.0,0.9709904467960023,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,precision_at_k,20.0,0.025752314814814818,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,recall_at_k,20.0,0.08302156725441243,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,coverage,20.0,0.20952380952380953,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,mean_popularity,20.0,169.1795138888889,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,popularity_percentile,20.0,0.9014239273024612,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.005,n_factors=32,regularisation=0.05",val,gini,20.0,0.9561512345679012,864,0,20260903,20260922T171255,1790077917
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,rmse,,0.9671321510201203,943,9988,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,mae,,0.764424747544496,943,9988,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,precision_at_k,5.0,0.031712962962962964,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,recall_at_k,5.0,0.022742012037087703,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,coverage,5.0,0.10984126984126984,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,mean_popularity,5.0,195.00671296296295,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,popularity_percentile,5.0,0.9287738540637206,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,gini,5.0,0.9792254556143445,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,precision_at_k,10.0,0.02986111111111111,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,recall_at_k,10.0,0.04910488991700241,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,coverage,10.0,0.15936507936507938,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,mean_popularity,10.0,183.51435185185184,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,popularity_percentile,10.0,0.9176989946585721,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,gini,10.0,0.9689478248089359,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,precision_at_k,20.0,0.026041666666666668,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,recall_at_k,20.0,0.08603686450285114,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,coverage,20.0,0.2146031746031746,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,mean_popularity,20.0,167.89809027777778,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,popularity_percentile,20.0,0.9004336601134171,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.01,n_factors=32,regularisation=0.05",val,gini,20.0,0.9535072016460905,864,0,20260903,20260922T171255,1790077937
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,rmse,,0.9600070789419344,943,9988,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,mae,,0.7596137311465353,943,9988,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,precision_at_k,5.0,0.031712962962962964,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,recall_at_k,5.0,0.02346937237305711,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,coverage,5.0,0.06349206349206349,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,mean_popularity,5.0,193.21574074074073,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,popularity_percentile,5.0,0.9271212762953551,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,gini,5.0,0.9889976484420929,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,precision_at_k,10.0,0.029861111111111113,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,recall_at_k,10.0,0.04896839593794232,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,coverage,10.0,0.09587301587301587,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,mean_popularity,10.0,187.1650462962963,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,popularity_percentile,10.0,0.9208993658525108,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,gini,10.0,0.9821798941798942,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,precision_at_k,20.0,0.0265625,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,recall_at_k,20.0,0.08941060528245325,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,coverage,20.0,0.14412698412698413,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,mean_popularity,20.0,172.50717592592594,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,popularity_percentile,20.0,0.905771852498941,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.005,n_factors=32,regularisation=0.1",val,gini,20.0,0.9703140799529688,864,0,20260903,20260922T171255,1790077982
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,rmse,,0.9582366465634382,943,9988,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,mae,,0.7576411354248281,943,9988,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,precision_at_k,5.0,0.033796296296296297,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,recall_at_k,5.0,0.027142268407064258,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,coverage,5.0,0.08253968253968254,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,mean_popularity,5.0,193.88194444444446,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,popularity_percentile,5.0,0.924544096192762,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,gini,5.0,0.985017342739565,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,precision_at_k,10.0,0.02928240740740741,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,recall_at_k,10.0,0.04981781663537715,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,coverage,10.0,0.12825396825396826,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,mean_popularity,10.0,184.10821759259258,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,popularity_percentile,10.0,0.9154036660548731,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,gini,10.0,0.9772476484420929,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,precision_at_k,20.0,0.027083333333333334,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,recall_at_k,20.0,0.09163996414993686,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,coverage,20.0,0.19111111111111112,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,mean_popularity,20.0,168.51087962962964,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,popularity_percentile,20.0,0.898862409701633,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.01,n_factors=32,regularisation=0.1",val,gini,20.0,0.962672251616696,864,0,20260903,20260922T171255,1790078015
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,rmse,,0.9910988765980218,943,9988,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,mae,,0.7827778299185828,943,9988,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,precision_at_k,5.0,0.03194444444444445,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,recall_at_k,5.0,0.024866805898825794,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,coverage,5.0,0.10857142857142857,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,mean_popularity,5.0,196.59907407407408,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,popularity_percentile,5.0,0.9273454044896231,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,gini,5.0,0.9753991769547325,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,precision_at_k,10.0,0.026041666666666668,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,recall_at_k,10.0,0.042440292837674934,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,coverage,10.0,0.15301587301587302,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,mean_popularity,10.0,184.5318287037037,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,popularity_percentile,10.0,0.9175343545578615,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,gini,10.0,0.9668653733098177,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,precision_at_k,20.0,0.02297453703703704,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,recall_at_k,20.0,0.07577401298578564,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,coverage,20.0,0.20507936507936508,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,mean_popularity,20.0,169.6142939814815,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,popularity_percentile,20.0,0.9029831183232152,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.005,n_factors=64,regularisation=0.005",val,gini,20.0,0.9522904908877131,864,0,20260903,20260922T171255,1790078034
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,rmse,,0.9900573700294135,943,9988,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,mae,,0.7819009682882632,943,9988,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,precision_at_k,5.0,0.03194444444444445,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,recall_at_k,5.0,0.02427903525897182,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,coverage,5.0,0.11555555555555555,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,mean_popularity,5.0,196.65833333333333,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,popularity_percentile,5.0,0.9273017259635747,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,gini,5.0,0.9732645502645503,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,precision_at_k,10.0,0.026273148148148153,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,recall_at_k,10.0,0.043648176440021245,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,coverage,10.0,0.16,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,mean_popularity,10.0,183.3349537037037,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,popularity_percentile,10.0,0.9159780313191208,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,gini,10.0,0.964186507936508,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,precision_at_k,20.0,0.023668981481481485,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,recall_at_k,20.0,0.07589726448498134,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,coverage,20.0,0.21396825396825397,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,mean_popularity,20.0,167.8195601851852,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,popularity_percentile,20.0,0.9008273551108289,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.01,n_factors=64,regularisation=0.005",val,gini,20.0,0.9495843621399177,864,0,20260903,20260922T171255,1790078046
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,rmse,,0.9843879993681558,943,9988,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mae,,0.7772396140254381,943,9988,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,5.0,0.033101851851851855,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,5.0,0.02590207785423664,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,5.0,0.1073015873015873,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,5.0,196.50208333333333,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,5.0,0.92603799002306,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,5.0,0.976139035861258,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,10.0,0.027546296296296298,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,10.0,0.043931353195913826,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,10.0,0.15492063492063493,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,10.0,184.6230324074074,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,10.0,0.9160461962915902,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,10.0,0.9670486478542034,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,precision_at_k,20.0,0.024131944444444445,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,recall_at_k,20.0,0.07980512013205944,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,coverage,20.0,0.206984126984127,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,mean_popularity,20.0,168.43096064814816,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,popularity_percentile,20.0,0.9004100192950256,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.005,n_factors=64,regularisation=0.02",val,gini,20.0,0.9524058641975308,864,0,20260903,20260922T171255,1790078068
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,rmse,,0.9839224216671986,943,9988,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mae,,0.7761747902084855,943,9988,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,5.0,0.034027777777777775,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,5.0,0.02553855784372589,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,5.0,0.12761904761904763,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,5.0,200.92222222222222,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,5.0,0.9287312049978823,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,5.0,0.9693400940623162,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,10.0,0.028472222222222225,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,10.0,0.04463827846820664,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,10.0,0.17523809523809525,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,10.0,185.6130787037037,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,10.0,0.9161697315167773,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,10.0,0.9592039976484421,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,precision_at_k,20.0,0.025,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,recall_at_k,20.0,0.08298747615734706,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,coverage,20.0,0.23365079365079366,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,mean_popularity,20.0,168.8883101851852,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,popularity_percentile,20.0,0.8996242837898254,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.01,n_factors=64,regularisation=0.02",val,gini,20.0,0.9428727219282775,864,0,20260903,20260922T171255,1790078083
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,rmse,,0.971641300831718,943,9988,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mae,,0.766870162992793,943,9988,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,5.0,0.034027777777777775,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,5.0,0.024938537041234936,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,5.0,0.11619047619047619,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,5.0,197.96550925925925,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,5.0,0.9271796613958304,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,5.0,0.9753283362727807,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,10.0,0.02974537037037037,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,10.0,0.04696598012376992,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,10.0,0.16126984126984126,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,10.0,183.8826388888889,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,10.0,0.914508109205139,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,10.0,0.9654315108759554,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,precision_at_k,20.0,0.025578703703703704,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,recall_at_k,20.0,0.08477665429919544,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,coverage,20.0,0.22603174603174603,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,mean_popularity,20.0,168.02581018518518,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,popularity_percentile,20.0,0.8983218327921315,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.005,n_factors=64,regularisation=0.05",val,gini,20.0,0.9502122281011169,864,0,20260903,20260922T171255,1790078116
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,rmse,,0.9712980571486134,943,9988,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mae,,0.7664961478790553,943,9988,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,5.0,0.0349537037037037,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,5.0,0.02614363980883771,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,5.0,0.12380952380952381,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,5.0,194.38148148148147,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,popularity_percentile,5.0,0.9279539625394136,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,gini,5.0,0.9737231040564374,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,precision_at_k,10.0,0.029745370370370373,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,recall_at_k,10.0,0.05074862269597985,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,coverage,10.0,0.16380952380952382,864,0,20260903,20260922T171255,1790078135
mf,"learning_rate=0.01,n_factors=64,regularisation=0.05",val,mean_popularity,10.0,181.42719907407408,864,0,20260903,20260922T171255,1790078135
