model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp,history
mf_ranking,history=10,test,recall_at_k,5.0,0.013730301869549382,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,coverage,5.0,0.01997422680412371,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,mean_popularity,5.0,171.45685279187816,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,popularity_percentile,5.0,0.9484053189852951,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,gini,5.0,0.9928260243864148,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,precision_at_k,10.0,0.03147208121827412,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,recall_at_k,10.0,0.023713943634280553,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,coverage,10.0,0.03608247422680412,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,mean_popularity,10.0,168.60355329949238,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,popularity_percentile,10.0,0.9432211738292308,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,gini,10.0,0.9887618399706944,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,precision_at_k,20.0,0.027918781725888325,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,recall_at_k,20.0,0.04567868143987,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,coverage,20.0,0.05798969072164949,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,mean_popularity,20.0,152.5718274111675,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,popularity_percentile,20.0,0.9276648109783437,197,0,20260903,20260922T172819,1790078716,10
mf_ranking,history=10,test,gini,20.0,0.979571144486891,197,0,20260903,20260922T172819,1790078716,10
hybrid,history=10,test,rmse,,1.0444829598888896,200,5081,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,mae,,0.8276010950958995,200,5081,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,precision_at_k,5.0,0.03857868020304569,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,recall_at_k,5.0,0.014497662177587172,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,coverage,5.0,0.025128865979381444,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,mean_popularity,5.0,183.7766497461929,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,popularity_percentile,5.0,0.9527935145820446,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,gini,5.0,0.9929293788267308,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,precision_at_k,10.0,0.029949238578680204,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,recall_at_k,10.0,0.02413440176178549,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,coverage,10.0,0.03994845360824742,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,mean_popularity,10.0,171.23654822335024,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,popularity_percentile,10.0,0.9432588112467148,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,gini,10.0,0.9880821864043121,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,precision_at_k,20.0,0.029695431472081216,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,recall_at_k,20.0,0.048557905112010954,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,coverage,20.0,0.07345360824742268,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,mean_popularity,20.0,154.351269035533,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,popularity_percentile,20.0,0.9293498217950102,197,0,20260903,20260922T172819,1790078745,10
hybrid,history=10,test,gini,20.0,0.9792810324977759,197,0,20260903,20260922T172819,1790078745,10
hybrid_frontier,history=10,test,rmse,,1.055053702587189,200,5081,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,mae,,0.8375666588338166,200,5081,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,precision_at_k,5.0,0.04263959390862945,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,recall_at_k,5.0,0.015738763895786597,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,coverage,5.0,0.06378865979381443,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,mean_popularity,5.0,174.02842639593908,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,popularity_percentile,5.0,0.9378229863163441,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,gini,5.0,0.9822904128944476,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,precision_at_k,10.0,0.03401015228426396,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,recall_at_k,10.0,0.030171734102868483,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,coverage,10.0,0.09278350515463918,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,mean_popularity,10.0,162.1522842639594,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,popularity_percentile,10.0,0.9268858800773694,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,gini,10.0,0.9733796901983358,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,precision_at_k,20.0,0.030710659898477162,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,recall_at_k,20.0,0.049691412902061624,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,coverage,20.0,0.14432989690721648,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,mean_popularity,20.0,145.69289340101523,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,popularity_percentile,20.0,0.9102669965668129,197,0,20260903,20260922T172819,1790078771,10
hybrid_frontier,history=10,test,gini,20.0,0.9611635878381914,197,0,20260903,20260922T172819,1790078771,10
global_mean,history=20,test,rmse,,1.2086176546667111,200,5081,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,mae,,0.996818774683966,200,5081,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,coverage,5.0,0.0045045045045045045,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,mean_popularity,5.0,105.92182741116751,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,popularity_percentile,5.0,0.8215832464429416,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,gini,5.0,0.9966466103521942,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,precision_at_k,10.0,0.02284263959390863,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,recall_at_k,10.0,0.02102189736492462,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,coverage,10.0,0.009009009009009009,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,mean_popularity,10.0,121.24365482233503,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,popularity_percentile,10.0,0.845218522525585,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,gini,10.0,0.9933480979166258,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,coverage,20.0,0.016087516087516088,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,mean_popularity,20.0,104.73096446700508,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,popularity_percentile,20.0,0.8160973847898778,197,0,20260903,20260922T172819,1790078771,20
global_mean,history=20,test,gini,20.0,0.9868085634583097,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,rmse,,1.12729612026786,200,5081,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,mae,,0.9039410396276947,200,5081,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,coverage,5.0,0.0045045045045045045,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,mean_popularity,5.0,105.92182741116751,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,popularity_percentile,5.0,0.8215832464429416,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,gini,5.0,0.9966466103521942,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,precision_at_k,10.0,0.02284263959390863,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,recall_at_k,10.0,0.02102189736492462,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,coverage,10.0,0.009009009009009009,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,mean_popularity,10.0,121.24365482233503,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,popularity_percentile,10.0,0.845218522525585,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,gini,10.0,0.9933480979166258,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,coverage,20.0,0.016087516087516088,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,mean_popularity,20.0,104.73096446700508,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,popularity_percentile,20.0,0.8160973847898778,197,0,20260903,20260922T172819,1790078771,20
user_mean,history=20,test,gini,20.0,0.9868085634583097,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,rmse,,1.0751866610937681,200,5081,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,mae,,0.859051005712661,200,5081,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,precision_at_k,5.0,0.024365482233502538,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,recall_at_k,5.0,0.009943211083734676,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,coverage,5.0,0.005148005148005148,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,mean_popularity,5.0,142.26497461928935,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,popularity_percentile,5.0,0.9257824221009933,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,gini,5.0,0.9966479169524854,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,precision_at_k,10.0,0.029949238578680204,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,recall_at_k,10.0,0.02321029249532964,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,coverage,10.0,0.009652509652509652,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,mean_popularity,10.0,173.17664974619288,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,popularity_percentile,10.0,0.939955743100794,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,gini,10.0,0.9932612089972496,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,precision_at_k,20.0,0.027411167512690356,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,recall_at_k,20.0,0.041833767147889896,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,coverage,20.0,0.017374517374517374,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,mean_popularity,20.0,157.0444162436548,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,popularity_percentile,20.0,0.9294950660421454,197,0,20260903,20260922T172819,1790078771,20
item_mean,history=20,test,gini,20.0,0.9866129000646767,197,0,20260903,20260922T172819,1790078771,20
most_popular,history=20,test,rmse,,1.2086176546667111,200,5081,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,mae,,0.996818774683966,200,5081,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,precision_at_k,5.0,0.050761421319796954,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,recall_at_k,5.0,0.02143913735155029,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,coverage,5.0,0.007722007722007722,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,mean_popularity,5.0,367.10253807106596,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,popularity_percentile,5.0,0.9984637560836893,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,gini,5.0,0.9964284081035351,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,precision_at_k,10.0,0.04517766497461928,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,recall_at_k,10.0,0.04280960239389535,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,coverage,10.0,0.010939510939510939,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,mean_popularity,10.0,339.8030456852792,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,popularity_percentile,10.0,0.9967238781333655,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,gini,10.0,0.9930005422391209,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,precision_at_k,20.0,0.04416243654822335,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,recall_at_k,20.0,0.08281252795547027,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,coverage,20.0,0.01866151866151866,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,mean_popularity,20.0,290.99314720812185,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,popularity_percentile,20.0,0.9932019572401215,197,0,20260903,20260922T172819,1790078772,20
most_popular,history=20,test,gini,20.0,0.9860660878427376,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,rmse,,1.1262460469040294,200,5081,20260903,20260922T172819,1790078772,20
content,history=20,test,mae,,0.8895671124717597,200,5081,20260903,20260922T172819,1790078772,20
content,history=20,test,precision_at_k,5.0,0.02842639593908629,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,recall_at_k,5.0,0.011766483638725985,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,coverage,5.0,0.24581724581724582,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,mean_popularity,5.0,58.048730964467005,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,popularity_percentile,5.0,0.629396517629216,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,gini,5.0,0.8567319313512207,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,precision_at_k,10.0,0.01928934010152284,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,recall_at_k,10.0,0.01689011998553572,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,coverage,10.0,0.35456885456885456,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,mean_popularity,10.0,55.53045685279188,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,popularity_percentile,10.0,0.6181329079789895,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,gini,10.0,0.8088861885816201,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,precision_at_k,20.0,0.01700507614213198,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,recall_at_k,20.0,0.028922624127407013,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,coverage,20.0,0.481981981981982,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,mean_popularity,20.0,51.24111675126903,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,popularity_percentile,20.0,0.5926726068098097,197,0,20260903,20260922T172819,1790078772,20
content,history=20,test,gini,20.0,0.7592350508594163,197,0,20260903,20260922T172819,1790078772,20
item_knn,history=20,test,rmse,,1.0399595374248218,200,5081,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,mae,,0.8090146073655294,200,5081,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,precision_at_k,5.0,0.021319796954314723,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,recall_at_k,5.0,0.00707162350259809,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,coverage,5.0,0.16666666666666666,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,mean_popularity,5.0,79.28324873096447,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,popularity_percentile,5.0,0.6312393566079735,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,gini,5.0,0.924911641155296,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,precision_at_k,10.0,0.02284263959390863,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,recall_at_k,10.0,0.01562601415994165,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,coverage,10.0,0.2528957528957529,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,mean_popularity,10.0,81.72994923857868,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,popularity_percentile,10.0,0.648983627562177,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,gini,10.0,0.8985614330791996,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,precision_at_k,20.0,0.021573604060913704,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,recall_at_k,20.0,0.034177139680645674,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,coverage,20.0,0.36036036036036034,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,mean_popularity,20.0,82.93350253807107,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,popularity_percentile,20.0,0.6640097273657339,197,0,20260903,20260922T172819,1790078776,20
item_knn,history=20,test,gini,20.0,0.8708631401524802,197,0,20260903,20260922T172819,1790078776,20
item_knn_ranking,history=20,test,rmse,,1.1388368663036017,200,5081,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,mae,,0.8924031671711793,200,5081,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,precision_at_k,5.0,0.03248730964467005,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,recall_at_k,5.0,0.014392773478314361,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,coverage,5.0,0.15637065637065636,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,mean_popularity,5.0,127.49644670050762,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,popularity_percentile,5.0,0.8077139056223259,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,gini,5.0,0.9410795131607315,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,precision_at_k,10.0,0.03096446700507614,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,recall_at_k,10.0,0.024975982631545334,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,coverage,10.0,0.24581724581724582,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,mean_popularity,10.0,121.05076142131979,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,popularity_percentile,10.0,0.7991818683994627,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,gini,10.0,0.917339892466796,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,precision_at_k,20.0,0.0266497461928934,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,recall_at_k,20.0,0.044495307319174816,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,coverage,20.0,0.36229086229086227,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,mean_popularity,20.0,109.51675126903554,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,popularity_percentile,20.0,0.7669560470809731,197,0,20260903,20260922T172819,1790078780,20
item_knn_ranking,history=20,test,gini,20.0,0.885882183851727,197,0,20260903,20260922T172819,1790078780,20
mf,history=20,test,rmse,,1.0269478045607014,200,5081,20260903,20260922T172819,1790078808,20
mf,history=20,test,mae,,0.8099280713784701,200,5081,20260903,20260922T172819,1790078808,20
mf,history=20,test,precision_at_k,5.0,0.03350253807106599,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,recall_at_k,5.0,0.015271732633516303,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,coverage,5.0,0.032175032175032175,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,mean_popularity,5.0,170.3766497461929,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,popularity_percentile,5.0,0.9461366734108864,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,gini,5.0,0.9918879720910178,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,recall_at_k,10.0,0.026244694061005425,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,coverage,10.0,0.05341055341055341,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,mean_popularity,10.0,165.38984771573604,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,popularity_percentile,10.0,0.9390219029159217,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,gini,10.0,0.986300295944966,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,precision_at_k,20.0,0.029441624365482238,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,recall_at_k,20.0,0.048795565757234524,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,coverage,20.0,0.08751608751608751,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,mean_popularity,20.0,154.36472081218275,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,popularity_percentile,20.0,0.9263346527598458,197,0,20260903,20260922T172819,1790078808,20
mf,history=20,test,gini,20.0,0.9758919180238977,197,0,20260903,20260922T172819,1790078808,20
mf_ranking,history=20,test,rmse,,1.0201403957285415,200,5081,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,mae,,0.8054778053361212,200,5081,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,precision_at_k,5.0,0.03756345177664975,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,recall_at_k,5.0,0.015047503186750702,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,coverage,5.0,0.023809523809523808,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,mean_popularity,5.0,167.09441624365482,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,popularity_percentile,5.0,0.9426386133274063,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,gini,5.0,0.992405385806401,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,precision_at_k,10.0,0.03299492385786802,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,recall_at_k,10.0,0.02557906640597795,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,coverage,10.0,0.039253539253539256,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,mean_popularity,10.0,165.69137055837564,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,popularity_percentile,10.0,0.9393363426281538,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,gini,10.0,0.987668959750178,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,precision_at_k,20.0,0.028172588832487314,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,recall_at_k,20.0,0.047337039059142307,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,coverage,20.0,0.0637065637065637,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,mean_popularity,20.0,152.04060913705584,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,popularity_percentile,20.0,0.9253717219986861,197,0,20260903,20260922T172819,1790078824,20
mf_ranking,history=20,test,gini,20.0,0.9785472564660382,197,0,20260903,20260922T172819,1790078824,20
hybrid,history=20,test,rmse,,1.028936430502088,200,5081,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,mae,,0.8120870316791816,200,5081,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,precision_at_k,5.0,0.03654822335025381,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,recall_at_k,5.0,0.016363771105330358,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,coverage,5.0,0.0341055341055341,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,mean_popularity,5.0,173.89238578680204,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,popularity_percentile,5.0,0.9486051232100308,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,gini,5.0,0.9910086300949245,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,precision_at_k,10.0,0.030964467005076143,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,recall_at_k,10.0,0.027012581684304694,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,coverage,10.0,0.055984555984555984,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,mean_popularity,10.0,166.59137055837564,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,popularity_percentile,10.0,0.9394938893446776,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,gini,10.0,0.9848323305176097,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,precision_at_k,20.0,0.031472081218274106,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,recall_at_k,20.0,0.052384786662548234,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,coverage,20.0,0.08815958815958816,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,mean_popularity,20.0,154.89162436548224,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,popularity_percentile,20.0,0.926597775388065,197,0,20260903,20260922T172819,1790078853,20
hybrid,history=20,test,gini,20.0,0.9741969307959155,197,0,20260903,20260922T172819,1790078853,20
hybrid_frontier,history=20,test,rmse,,1.0384365348066191,200,5081,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,mae,,0.8205798656795404,200,5081,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,precision_at_k,5.0,0.044670050761421325,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,recall_at_k,5.0,0.021045902099988124,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,coverage,5.0,0.06113256113256113,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,mean_popularity,5.0,173.63553299492386,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,popularity_percentile,5.0,0.9421123680709679,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,gini,5.0,0.982254408142733,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,precision_at_k,10.0,0.03705583756345178,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,recall_at_k,10.0,0.03325954008437857,197,0,20260903,20260922T172819,1790078882,20
hybrid_frontier,history=20,test,coverage,10.0,0.09137709137709138,197,0,20260903,20260922T172819,1790078882,20
